"genenames","signed_p_Rp_WT_norvsOIR","signed_p_RPE_WT_norvsOIR","signed_p_SC_F_WT_norvsOIR","signed_p_Muller_WT_norvsOIR","signed_p_Microglia_WT_norvsOIR","signed_p_Cone_WT_norvsOIR","signed_p_BC_WT_norvsOIR","signed_p_AC_WT_norvsOIR","signed_p_Melano_WT_norvsOIR","signed_p_Immune_WT_norvsOIR","signed_p_Endo_WT_norvsOIR","signed_p_R_BC_WT_norvsOIR","signed_p_other_BCs_WT_norvsOIR"
"Coro7",-0.682232325012445,-0.457159244542185,-0.0632124718929791,0.812996008765113,-0.294909273499905,1.78285512349222,-3.3243491657188,0.392980311568525,0.114649559025765,0.12561239059947,-2.0076686596669,-0.954167239682254,0.361045274694718
"Cort",0.153430757552519,0,0.39778930343576,0,0,0.75493607873585,0.643401885259761,0.182240760977756,-0.388342938459332,0,-0.0385405674840598,0.956617101082366,0
"Cotl1",2.39844369516155,0.0706588388167834,2.19291529786727,-1.62546937264488,3.0342243092601,0.346791155648086,0.644474830356688,-0.465219842457368,-0.254398046411154,-0.565721079125432,0.810119725591472,-0.0120050085710358,1.15296591304512
"Cox10",-1.36324855318773,0.179306887700657,-0.420230909769483,0.0795731197500907,-1.22418548869874,0.459982790680936,0.00836933490374585,0.0562169340078199,-0.136525062311781,0.766297468103245,0.111398572167892,0.254006345881444,0.0691430204619731
"Cox11",-0.116671385593302,1.5246224899792,0.356043974261091,0.0526060734228491,0.685955173867295,0.0917789827049906,-0.94006019339601,-0.135071646086835,0.175378845243205,-0.138963468002824,0.428229405748317,-0.0152747020095977,-0.010847079049348
"Cox14",-1.543649544998,1.70435198742721,0.27616966656599,-2.32559462546647,-1.56217742164262,0.443725687189674,0.0930115089956,-0.303138164108097,0.0476945264710217,-0.399290634106576,-0.267874998727659,-0.318493142471556,-0.107293909600099
"Cox15",0.129572590235926,0.66918437849339,0.195668314330504,-0.0875600329513637,-0.911252676297373,-0.668311157295897,-0.00850416200306983,-0.406021796654202,-0.133005485966033,0.244602071481692,-0.655063724483386,-0.182874785385041,-0.711919525568718
"Cox16",-2.0507350674007,0.952793921790778,-0.00907040373628508,-0.0465732692971077,-3.47009250189109,0.0495506818112778,-0.384934926546969,-0.938682801372867,-0.457487810857471,-0.813457542478567,0.00221861351497089,-1.43117236582504,-0.39517115643379
"Cox17",1.05711827258159,-0.000688440964086336,-0.56036109960147,0.230771047660601,-0.577852514483834,1.42737392096919,0.280344458881238,0.0604146431162008,0.0841204292582538,-0.691591199574385,0.126347702673842,0.838136608288517,-0.0953611339184643
"Cox18",-1.08020292133281,-0.214784185433565,-0.259785378663536,-0.131801730255401,-0.379726743919107,-0.10271146865654,1.62857985489859,-0.976718873594046,-1.03766234569161,0.159102789451073,0.155040192870276,0.474031371301519,0.380206877573876
"Cox19",1.63636215052207,1.8509155291532,0.732061288261258,-0.56041152004177,0.509604886447456,0.781367329446763,0.75035202586242,0.46495108333415,0.244454179081114,-0.569471705726406,0.00789910592038228,-0.352343969846989,0.390774152765152
"Cox20",-0.395627976473343,1.87509708965242,0.137102970057773,-2.56908202760699,-2.46978880625921,0.0406589583692774,-0.230004464685303,-0.50042254289841,-0.727399933987528,0.385518193655031,-0.314853512110806,-0.417009312868959,-0.187799488092591
"Cox4i1",0.467592583671231,2.45000891458059,0.681966577129118,0.128065062612161,-0.195901792271808,0.140758407458186,0.316129581420744,-0.195483231041661,1.33261761287246,-0.284718573239806,1.00530845586964,-0.211274495791418,0.392945987166437
"Cox4i2",-0.0376822656764099,3.24273611984318,-0.44157203749269,-1.30659545425172,-0.137212759558423,0.212075253793528,2.06350136122382,0.272975530112227,0.259793667322702,-0.308135067791026,-0.600573142985385,2.25007862210482,1.01047376512566
"Cox5a",-1.4021576733096,0.187194251826223,-0.110264036839096,-0.20510380228673,1.14965862416977,-0.100210949805994,-0.107269491383299,0,0.396991757839071,-0.236233968507767,0.533644170131472,-0.631857777661681,0.439065200582555
"Cox5b",-0.55516802842957,2.92858320758118,-2.26689437081165,0.043948878769995,1.42910549533391,-0.0641875228183781,0.0772405976814266,0.128446213325563,0.0135375975696364,0.120485882001502,0.00219651120779517,-1.6795576952681,0.648251511933075
"Cox6a1",0.778964757575625,2.72127581929948,0.924650060699959,0.251553951864079,0.0852147157578346,0.111748253039568,1.10356449323102,0.112278718617296,-0.267560769228543,-0.132383412551321,0,-0.665086181698271,0.273457795484997
"Cox6a2",0.797883513500315,0,0.39778930343576,0.140809079577206,-0.338535840099342,0,0.101475405864049,0,0,0,0,0,0
"Cox6b1",0.782234884006914,2.35084678748797,-0.0521920025948655,-1.16651382729587,0.758836372979643,-0.186360685897649,0.0650318128545808,0.0472551437341962,0.091567451668957,-0.0145334926818596,1.34728525555846,-0.77835217227027,1.03973658018474
"Cox6b2",0.399271286351399,0.753870747595686,2.12236397330226,-2.40344163778105,0.00500036994356597,0.447402921082219,-2.12019989938117,0.0445324260383203,0.113345057931388,-0.229805776047707,0,-0.26688344278049,0.490423087766162
"Cox6c",-4.17764885161875,1.82902786035409,-0.600777248062927,0.0692714547098998,0.563121609621943,-0.365506033174412,1.17588357923371,-0.0978643528759959,-0.236349855345427,0.200420411201787,-0.643509361952146,-0.104934913786678,-0.18076362810983
"Cox7a1",-0.146022409524035,2.75536073722397,-0.134181885697803,-0.402494432055549,0.146016485255612,-0.0388288912929368,0.263380259184366,0.444135846964757,0,-0.308135067791026,-0.0385405674840598,0.742596116392633,0
"Cox7a2",0.599338749473236,1.23789425384905,-0.176117990253836,0.30721830946188,0.509756961710895,0.295848142336578,0.873734715044069,-0.180639096048062,0.043509270854035,-0.163856849343978,0.608840026821359,-0.170065574660332,0.285518716693903
"Cox7a2l",0.00592900833874231,1.04352705013992,0.632850221638387,-0.271453599781854,0.214952283333268,-0.227187253449826,0.199401734799402,-0.193229588595983,0.455070178246949,-0.700450520316591,0.486429083881625,0.375469294956665,0.429866542994273
"Cox7b",-3.84184803772188,1.2000031413983,-0.753892428639888,-0.137694310005077,1.90518204020977,-0.339232081879526,0.268390958287144,-0.349907174479398,0.0264073225637909,-0.166674699687978,-0.58982287663627,-0.3874900310443,0.172869623978478
"Cox7b2",0,-0.515231267959666,0,0,0,0,0,0,0,0,0,0,0
"Cox7c",0.340934692911638,3.59207128191677,-0.0738804318931739,0.453177481197291,1.7496459903672,-0.138081266605478,1.58449198500259,0.319207499822202,0.862614172877225,0.360398862748169,1.28603163077518,-0.0904020422305968,0.139238936929053
"Cox8a",-0.845803221003845,1.51867490853403,-1.15553893902685,0.482933733270133,0.580687679444392,-0.835673693389627,-0.43407449291013,-1.0276689663375,1.44891333939871,0.597057178255572,0.427168490637647,0.0119236057976212,-0.291937661190348
"Cox8b",0.755943416107457,5.23257201967244,-0.174859605029664,-0.207155833002334,-0.10401890335847,-0.843360212912764,0.0708666817571481,0.0764458814964322,-0.413184040361795,0.308135067791026,-0.530504997020365,1.32503866940794,-1.18591052661963
"Cox8c",0,0,0,0.356428099417734,0,0,0,0,0,0,0,0,0
"Cp",3.80876964860408,0.203233366699575,-0.0399727307097486,0.777158060645383,-2.10268131772729,1.02414357567182,0.0841459438506501,1.06967790601479,-0.0395675687253544,-0.185974544773311,-0.912081585208927,0.362677602913285,0.431488329433793
"Cpa1",0.601077024341453,0,-1.05091092972839,0,0,0,0,0,0,0,0,0,0
"Cpa2",-0.458616786090597,-0.333287438495651,0,-0.75436259514428,0,0,-3.02356117473152,0.167257363015108,0,0,0,-0.778157384233446,-0.299504149505967
"Cpa3",-0.380116440005269,0,0,0,0,0,0,0,0,0,0,0,0
"Cpa4",0,0,0.618078187603123,0,0,0,-1.19046868964488,0,0,0,0,0,0
"Cpa5",0.380116440005269,0,0,-0.356428099417734,0,0,0,0,0,0,0,0,0
"Cpa6",0,0,0,0,0,0,0,0.322662301289338,0,0.308135067791026,0,0,0
"Cpb1",0,0,-0.0310129633255986,0,0,0,0,0,0,0,0,0,0
"Cpb2",0,0,0,0,0,1.02414357567182,0,0,0,0,0,0,0
"Cpd",0.0709079916778524,0.34414738646963,-0.410074808828645,0.136508596151306,1.72897655782967,0.146469230475137,0.0980911520868345,0.780662258573646,-1.04511255857802,0.225543018426037,-1.67747868013342,-0.228791831919428,-0.511636264819455
"Cpe",-0.191839933433212,0.350252392798419,-0.0636925769310653,0.729006010779126,-0.112271374504978,0.532565823439411,-0.932867668098102,0.0678153953204512,0.328806176354982,0.26911556891467,0.584577161504238,-0.214205901324363,-1.79944448200771
"Cpeb1",-0.580052842672507,-0.318759851501698,0.808916625261059,0.269205107476521,0.365486723789742,-0.210555587595151,0.797506566697199,0.248480753272378,0.140093642518066,0,0,-0.178964456944805,0.121266338267577
"Cpeb2",0.0844500501048634,1.57429215782794,-0.0521042289641022,1.19906959702554,-1.18631947942719,-0.527852534079009,-0.12835162384368,1.72404642764715,-0.693207584527978,0.914154502134668,-0.343279370335166,1.4144216831472,0.267690847478943
"Cpeb3",0.267624219124651,-0.020532040047071,1.63363339846669,-0.332244418909306,-1.56477157679565,0.122383463462918,-0.97340389605689,1.3968941400483,0.00375653725505412,-0.701807185191678,-0.21952414653281,-0.0180982237096206,0
"Cpeb4",2.62107779566314,-0.175807816641844,-0.238871346405364,-1.72245564412451,-0.845895286669016,0.43292613472339,-0.353694184940187,-0.26618577724259,-0.350044865884248,-0.483765512649404,0.186035003586008,0.705450236524873,0.159215419609306
"Cped1",0.404935447255297,-0.0242216267251537,0.834500931627356,-1.97680653916865,-0.064303585941312,0.75493607873585,0,0.322662301289338,-0.486873617007051,0,1.11966923906222,0,0
"Cphx1",0,0,0,0,0,0,0,0,0,0,0,0,0
"Cphx2",0,0,0,0,0,0,0,0,0,0,0,0,0
"Cphx3",0,0,0,0,0,0,0,0,0,0,0,0,0
"Cplane1",-1.02474199745725,0.57299081010854,-0.13888738002473,0.0788791219435871,-0.589242587093589,0.434290111115439,-0.0437135476713467,0.0497022396633905,-0.395682852856508,-0.0203217013202771,-0.585158212658715,1.27446677246991,-0.353558937964863
"Cplane2",0,0,0,0,0,0,0,0,0,0,0,0,0
"Cplx1",-1.91773723624857,-0.795710146966339,-0.23163437690589,1.15208886476881,-0.0846766946506256,0.324487723447645,0.169776807254685,-0.443193137375365,0.259793667322702,0,-0.0227398757690313,-0.0294249326615675,-0.111308820390156
"Cplx2",-2.51587040320932,1.17189803266093,0.156459889037206,-0.00992360913333798,0.0809908781993088,-0.408083653070886,0.302258176100867,0.406049534632491,2.04383034858956,0,-0.375953145656533,0.894391696546343,-0.0545642008506244
"Cplx3",-5.6697054862507,-0.206562608404278,0.224792974264664,0.0660705602621356,-1.39009889181522,-0.443309232344114,-2.46185023532682,-0.58457131323216,0.0292687188549985,-1.3164268132684,-0.912808830931813,-1.68765476775592,0.145826174414213
"Cplx4",2.23122076151835,1.52546018428406,0.266484899982222,1.26450548494956,-0.264774597557183,-0.528207198352219,0.252926852862855,0.706354027357846,-0.00626173957543187,0.382496410404199,0.0768463790590445,0.78334789837523,-0.58443784324657
"Cpm",0.45372729717797,-0.253239390393838,0.267337838150427,0.356428099417734,0,-0.366140737157851,0.00742600622566774,0.518481918457214,-0.262114924193963,-0.204263865079801,1.47384972509734,0.869616803765521,0.431488329433793
"Cpn1",0.436869931811178,-0.953554986560123,0,0,0,0.461328107936453,0,0,0,0,0,0,0
"Cpn2",0,0,0,0,0,0,0,0,0,0,0,0.56639652940559,0
"Cpne1",0.192887356448367,1.20821069085421,0.0439592300298829,-0.196296739948836,-0.993890975019726,1.62440088211062,0.0799320889137187,-0.30671511503976,0.0778722596301585,-0.0452618290758133,0.163708026446327,0.782625870513187,0.0982264917360014
"Cpne2",-0.749427558960464,-0.159387016645001,-0.348526808725304,1.50138266178448,0.0648318696853412,0,0.0708666817571481,0,0.0287655749653462,0.338965655604014,-0.606078297515158,0,0.431488329433793
"Cpne3",0.634270975308094,1.77687473080354,0.613846139649173,-0.201927469889468,-0.389836038241629,-0.0946195645455258,-0.0246701535248524,-0.334424850340902,0.0850285053471424,1.25207491587016,-0.0789609030939418,-0.759403331059755,0.391063916775778
"Cpne4",-0.00372162738581452,-0.515231267959666,0.618078187603123,0,0,0.461328107936453,0.101475405864049,0.182240760977756,0,0,0,0.56639652940559,0.431488329433793
"Cpne5",-2.69341442428543,0,0.315871101096896,0,-0.377743530603438,0.75493607873585,1.08110945000703,-1.40750528165904,0,0,0,-0.398912934352276,0
"Cpne6",-0.0111933004325369,-0.515231267959666,-0.169719792674429,0.356428099417734,-1.64271879256003,0.461328107936453,0.257631361614818,0.395624554859144,0,0,0.432771932265703,0.245895484573116,-0.85151044206905
"Cpne7",-2.22869072367752,0,-0.169279627722679,0.691727472455935,0,0,-0.857962577950012,0.742023495202219,0,-0.308135067791026,0.570343117141696,-0.722152627607716,-0.910065528601485
"Cpne8",-1.22175981918957,1.07312779313956,0.471246469715883,2.40678814277892,-0.512185981934333,0.461328107936453,0.115598805277682,-1.31416806863765,-1.36535414737559,0,0.0202550118646351,0,0
"Cpne9",0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpox",-0.289067125009338,1.29723051733651,1.71079302297672,0.482679744165993,-1.15503025666784,-0.0198859432393493,1.26947817127555,0.154098118028095,-0.39349543205278,-0.835124417954196,0.290218504516615,-0.265422036811694,0.669488613733757
"Cpped1",-0.66555874576092,1.1186460054086,0.0403888882208462,-0.474583895025338,0.012397421010478,-0.00581250807425405,-0.22279167162163,-0.328595373213989,0.545837832817669,-0.0890708340216691,-0.0237814294083552,0.13728825342737,-0.787494738719444
"Cpq",-0.382725188568382,0.231285855466856,0.139904294958213,-0.134574760927665,-0.605086803759953,1.07796432538309,-0.533869915335999,0.342390008252272,0.101081127485709,-0.264127950028067,0.227253636155774,0.0243367050924024,0.212380387690915
"Cps1",0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpsf1",0.198057006456479,1.10490507270941,1.13483214386542,0.153275342106074,0.53121878573446,1.19579152884692,0.874760391694933,0.0169464733694678,-1.29079447106314,-0.0214400023880493,0.250939796414255,0.272466853758021,0.311481183051244
"Cpsf2",-1.05869556816275,1.62032671652298,-0.0103425345514977,-0.706778680764014,-1.08669908941313,0.256177384171747,-0.172906293214531,-0.64377674545819,-0.346607625776326,-0.361200625157832,1.10122736666807,-0.222765304313437,0.386302790887021
"Cpsf3",-2.08650731264643,-0.463008664489211,-0.267244760393335,0.0233677033456215,0.0876026717568159,0.0110775910253011,0.153552461551072,0.00280447926701045,-0.430086894028609,-0.0118231334107824,-0.317369816161917,0.602720522650539,0.0481706291215631
"Cpsf4",-0.504296016647289,0.250032128435029,0.137798978106328,1.48000217248167,-1.57373916020845,1.24102271338076,-1.09626524546292,-0.0945177058366928,-0.982658975969705,0.222603910831572,1.48719114570927,0.252701048097106,-0.0387627511524425
"Cpsf4l",0.380116440005269,0.480509713775952,0.161204677282531,0.0529034175586741,0,0,0,0,-0.797808572579546,0,0,0,0
"Cpsf6",-1.22008894033752,-0.0334956731086343,0.0979716104270407,0.830968006304085,-0.644865984406541,0.053741014186245,-0.955175049286731,-0.812785458585538,-0.488555347514516,-0.31072156072399,0.0066096325123588,1.26702347662008,0.6915047366253
"Cpsf7",-1.10630455596329,-0.165116535685516,-0.740206911514608,-1.53735431946285,-1.18063117052101,0.141332125260968,-0.272878364110601,0.529840531725145,-1.20571296631892,-0.0658455456839113,-0.100483094876194,-0.905072672835779,0.466059855265771
"Cpt1a",-5.98193992397528,-0.316642781681395,0.529502280299717,-0.547972340135482,-2.18727901523564,0.2656075602886,0.087794099405519,-0.159815426063747,0.0229251336254948,-0.405364999542023,0.0834416836931675,0.231009173620932,-0.234605540941561
"Cpt1b",0.21051718655476,-0.515231267959666,-0.222560258807138,0.0473951643528301,0.320282342762591,-0.636469414656991,-0.231673029965623,0.270356316071127,0.413184040361795,-1.07226430248137,0.0619766108500479,0.366701836992227,0.688170751034944
"Cpt1c",-3.65779483182806,0.627566955527863,0.357461686775295,0.326478506989553,-1.3036010422932,0.0102685722810893,-0.140893933688436,0.591923969954684,-0.548149515778771,0,0.0628692685123756,0.0304565207672434,0.201109777069641
"Cpt2",0.291079917343147,0.670889024274028,-0.317211793179118,0.0561152683033432,0.520451804114346,-0.142781798596688,0.0367983281824453,0.080171279593426,-0.349587592994188,-0.0765511555064771,-1.10122736666807,0.069779248219651,-0.281861421450096
"Cptp",0.0179655902282185,0.922166543211752,-0.189759033219973,0.136937220606985,-0.257906840090977,-0.122421160188036,0.350512396200805,0.337640167195013,-0.797808572579546,-0.00647423986102001,0,-0.62245737061836,-0.123241524088506
"Cpvl",0.114560356711201,0,0,-0.356428099417734,0,0,0,0,0,0,0.432771932265703,0,0
"Cpxcr1",0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpxm1",-0.646834797673824,-0.211341638568407,-0.303704305462292,-2.68135249892613,-0.576491088771401,0.324487723447645,-0.390372686373359,0.110454042467738,0.413184040361795,-0.308135067791026,0,0.346312752598005,-0.291073505346239
"Cpxm2",-0.80427785247221,5.40712064287593,-0.946214507947793,0.200391364604827,-0.592516482575764,-1.08582986727736,1.42259517899596,0.182240760977756,0.259793667322702,0.317049480673679,-0.886120405962627,-0.0477294406591531,0.431488329433793
"Cpz",-0.500749118305302,-0.280072951652751,-0.39611641049132,0.9011317478492,-0.576491088771401,-0.0193694717981585,0.115598805277682,0.322662301289338,0,-0.308135067791026,0,0.656413710212276,-0.499435184341675
"Cr1l",-0.995435579441741,1.04215925032942,-0.133084343047713,0.394364339017009,-0.554500980576752,0.484840469297463,1.84280522895085,-0.184579815310395,0.258104264957144,0.122748094549811,-0.160683286319116,-0.0477294406591531,1.57162119057607
